dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	3	0	rdp	0.3	1141411	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	overclassification	3
B1-REF	3	0	rdp	0.3	840654	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methermicoccaceae;g__Methermicoccus;s__shengliensis	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanomicrobiales	overclassification	3
B1-REF	3	0	rdp	0.3	4471401	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales	overclassification	3
B1-REF	3	0	rdp	0.3	4445049	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__Coxiella;s__burnetii	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__Thermoplasmatales	overclassification	3
B1-REF	3	0	rdp	0.3	1099546	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales	overclassification	3
B1-REF	3	0	rdp	0.3	179370	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Pyrodictiaceae;g__Pyrodictium;s__occultum	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Thermoproteales	overclassification	3
B1-REF	3	0	rdp	0.3	570232	k__Bacteria	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales	underclassification	1
B1-REF	3	0	rdp	0.3	4429719	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__vituli	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	overclassification	3
B1-REF	3	0	rdp	0.3	838434	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales	overclassification	3
B1-REF	3	0	rdp	0.3	567510	k__Bacteria	k__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales	underclassification	1
B1-REF	3	0	rdp	0.3	545968	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	overclassification	3
B1-REF	3	0	rdp	0.3	684637	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenscatenales	misclassification	1
B1-REF	3	0	rdp	0.3	343273	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	overclassification	3
B1-REF	3	0	rdp	0.3	131456	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosospira;s__briensis	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales	overclassification	3
B1-REF	3	0	rdp	0.3	304425	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales	overclassification	3
B1-REF	3	0	rdp	0.3	728797	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus;s__aciditrophicus	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales	overclassification	3
B1-REF	3	0	rdp	0.3	273661	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	underclassification	2
B1-REF	3	0	rdp	0.3	4416718	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188	overclassification	3
B1-REF	3	0	rdp	0.3	247460	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__sharmana	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	overclassification	3
B1-REF	3	0	rdp	0.3	4151	k__Bacteria	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Borreliales	underclassification	1
B1-REF	3	0	rdp	0.3	240999	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales	match	3
B1-REF	3	0	rdp	0.3	591285	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	overclassification	3
B1-REF	3	0	rdp	0.3	824872	k__Bacteria	k__Bacteria; p__Thermi; c__Deinococci; o__Deinococcales	underclassification	1
B1-REF	3	0	rdp	0.3	256858	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X;g__Nitrosotalea;s__devanaterra	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales	overclassification	3
