Taxon	Mock.3	Mock.2	Mock.1
k__Fungi;Other;Other;Other;Other	0.000127975428718	5.20494469746e-05	9.89550348322e-05
k__Fungi;p__Ascomycota;Other;Other;Other	0.0986850524699	0.0807807417046	0.0926614946168
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0646595853596	0.0602472348731	0.0662207093097
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.0568530842078	0.0585035783995	0.0515555731476
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.380438955721	0.389095640859	0.436470867638
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.133606347581	0.149121665582	0.114748258391
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.195306501152	0.182381262199	0.161771690944
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0567890964935	0.0675601821731	0.0635687143762
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	6.39877143588e-05	0.000104098893949	7.91640278657e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.000223957000256	0.000156148340924	0.000158328055731
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.000703864857947	0.000780741704619	0.00106871437619
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;Other	0.0	2.60247234873e-05	1.97910069664e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0125415920143	0.0111906310995	0.0115777390754
