Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unclassified;Other;Other	0.000117147916817	1.92610076659e-05	3.06022367175e-06	3.84553947003e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0646389663909	0.00470581437291	0.0650144519063	0.00504283339348
k__Bacteria;Other;Other	0.000905293068293	0.00161529814289	0.00131054078743	0.00189170960852
k__Bacteria;p__Actinobacteria;Other	0.0	2.62650104535e-06	0.0	7.39526821159e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria	6.63838195297e-05	0.0113280990086	5.58490820094e-05	0.0121888810663
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000251217199397	0.0371343472795	0.000266239459442	0.0396275447118
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.000401557025979	0.000335316633456	0.00053783431031	0.000481431960574
k__Bacteria;p__Firmicutes;c__Bacilli	0.778563753523	0.569990999856	0.76648733756	0.577550480101
k__Bacteria;p__Firmicutes;c__Clostridia	0.0166727518501	0.0233811123057	0.017125776723	0.0249708626432
k__Bacteria;p__Proteobacteria;Other	6.833628481e-05	3.93975156802e-05	0.000106342772593	4.06739751637e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0662770847611	0.00995531446222	0.0696277390914	0.00898377182344
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00122744983954	0.0183102142875	0.00124398092257	0.01999310761
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00140902911061	0.0239589425357	0.00140540772125	0.0245937039645
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0688569422181	0.2402005246	0.0762821954657	0.213869677625
k__Bacteria;p__Thermi;c__Deinococci	0.000542134526159	0.0590209804904	0.000533243974802	0.0707261265952
