Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.201559721922
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.00190967159293
Root;k__Eukaryota;p__Fungi;Other;Other	0.00421444765336
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.451783144091
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	0.0120600935081
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria	0.000385697218276
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Scheffersomyces	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.0152303364973
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.00274691677407
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00892747951571
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	2.82217476788e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	1.88144984525e-05
Unassigned;Other;Other;Other;Other	0.284879728319
