Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	9.5464648139e-06	3.42039375573e-06	5.38419603858e-06	2.76552878985e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141119778171	0.0125223143604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000357558500302	0.000356861081848	0.0450428380097	0.0438156553819
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Caldiserica;c__OP5;o__	8.67860437627e-07	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__	1.73572087525e-06	0.0	1.34604900964e-06	5.53105757969e-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	1.12821856892e-05	9.12105001528e-06	4.03814702893e-06	8.29658636954e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.666229554293	0.683086836957	0.508301757267	0.505130747287
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000576259330585	0.000621371532291	0.000433427781106	0.000369198093444
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.106780680385	0.102105594396	0.0863544281647	0.0873547578849
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0183031766296	0.018212456618	0.0272803752785	0.0241292386914
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	2.60358131288e-06	2.28026250382e-06	1.34604900964e-06	0.0
k__Bacteria;p__NC10;c__12-24;o__Methylomirabiliales	1.12821856892e-05	1.14013125191e-06	1.48065391061e-05	6.91382197462e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	6.07502306339e-06	3.42039375573e-06	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.77323240695e-05	3.7624331313e-05	4.03814702893e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0751029065514	0.0717108353514	0.0102663157966	0.011172736311
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	1.73572087525e-06	2.28026250382e-06	0.0	1.38276439492e-06
