Taxon	MockHiSeq.even
Unclassified;Other;Other;Other	0.00358174729403
k__Bacteria;Other;Other;Other	0.0956189548502
k__Bacteria;p__Actinobacteria;Other;Other	5.07329645047e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.00127593405729
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0380345034892
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.000710261503066
k__Bacteria;p__Bacteroidetes;Other;Other	0.0225203629436
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.303131999564
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other;Other	0.00065445524211
k__Bacteria;p__Firmicutes;c__Bacilli;Other	8.87826878832e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26832411262e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0880977928624
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.005428427202
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.297779671808
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00363248025854
k__Bacteria;p__Proteobacteria;Other;Other	0.104220728982
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0163486978116
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.000433766846515
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	7.6099446757e-06
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0183780163918
