Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unclassified;Other;Other	0.0	0.0	1.73595891332e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other	0.0016429172014	0.00126339650696	0.00157191079602	0.00214990361108
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0125127229278	9.12199644014e-05	5.81546235964e-05	0.0141015906864
k__Bacteria;p__Bacteroidetes;Other	2.76585387441e-06	0.0	0.0	6.73106954003e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0438000619551	0.000356898110721	0.000355871577232	0.0449850839499
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.000269670752755	0.000754845205422	0.000776841613713	0.000333861049185
k__Bacteria;p__Firmicutes;c__Bacilli	0.5922509072	0.784141637239	0.771678871904	0.594403250299
k__Bacteria;p__Firmicutes;c__Clostridia	0.0239841018719	0.0180364674613	0.0181260149935	0.0270858238291
k__Bacteria;p__Proteobacteria;Other	7.32951276718e-05	0.000196122923463	0.000247374145149	7.80804066643e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0111519228216	0.0715803060658	0.0749179108429	0.0102419954121
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0194743771297	0.00138768370846	0.0013219327125	0.0210561317351
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0248705580387	0.00164423985834	0.00151028425459	0.0247703359073
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.201325120591	0.0754742582962	0.0830395946189	0.181885614897
k__Bacteria;p__Thermi;c__Deinococci	0.0652838319246	0.00066362524102	0.000584150174334	0.0750985428581
