Taxon	Mock.3	Mock.2	Mock.1
Unassigned;Other;Other;Other;Other	0.300710263629	0.32447625244	0.350320614313
p__Ascomycota;Other;Other;Other;Other	0.000703864857947	0.00039037085231	0.000771849271691
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other	7.99846429486e-05	0.000156148340924	0.000178119062698
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.0645796007167	0.0600910865322	0.0660821722609
p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Ilyonectria	3.19938571794e-05	0.0	5.93730208993e-05
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other	0.000847837215255	0.000754716981132	0.000851013299557
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other	0.0129895060148	0.0143916720885	0.0232940151995
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.0	2.60247234873e-05	1.97910069664e-05
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.275659073458	0.273832140534	0.242222134262
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.119129127208	0.106883539362	0.0959270107663
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;Other	0.00363130278986	0.00421600520494	0.00387903736542
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces	0.0568370872792	0.0584515289525	0.0515159911336
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0418799590479	0.0517111255693	0.0466671944269
p__Ascomycota;c__Sordariomycetes;Other;Other;Other	1.59969285897e-05	2.60247234873e-05	9.89550348322e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	4.79907857691e-05	7.80741704619e-05	3.95820139329e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other	0.000335935500384	0.00039037085231	0.00055414819506
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neonectria	0.0	2.60247234873e-05	1.97910069664e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified	3.19938571794e-05	0.0	1.97910069664e-05
p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other	0.0125255950857	0.011216655823	0.0115579480684
p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	3.19938571794e-05	2.60247234873e-05	3.95820139329e-05
p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;Other	0.0112458407986	0.0116070266753	0.01298290057
p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified	0.0	5.20494469746e-05	0.0
p__Zygomycota;c__Incertae_sedis;Other;Other;Other	3.19938571794e-05	5.20494469746e-05	0.0
p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.0986530586127	0.0811450878334	0.0928989867004
