dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Falciphora;s__Falciphora_oryzae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces;s__Gaeumannomyces_graminis	misclassification	5	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Cistella_sp	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_sp	misclassification	4	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Rosellinia;s__Rosellinia_subiculata	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Nemania;s__Nemania_sp	misclassification	5	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_devoniensis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_devoniensis	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_taeniatus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_lactis	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_dobzhanskii	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Xerocomus;s__Xerocomus_sp	underclassification	3	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum;s__Microbotryum_coronariae	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum;s__Microbotryum_violaceum	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Cuphophyllus;s__Cuphophyllus_virgineus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Cuphophyllus;s__Cuphophyllus_virgineus	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_grangei	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_sp	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_tristis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Melanoleuca;s__Melanoleuca_sp	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_lucidum	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_lucidum	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_panaeoloides	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_panaeoloides	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_sp	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_sp	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_verrucaria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myrothecium;s__Myrothecium_verrucaria	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_gongylophorus	underclassification	5	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_intraradices	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_intraradices	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Ogataea;s__Ogataea_saltuana	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Ogataea;s__Ogataea_sp	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Clitocybe;s__Clitocybe_sp	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_posterula	misclassification	4	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_scrobiculatus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_scrobiculatus	match	7	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_badia	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_veternosa	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pseudolachnea;s__Pseudolachnea_hispidula	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Thozetella;s__Thozetella_sp	misclassification	2	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
F1-REF	6	2	naive-bayes	0.01:[9,9]:0.1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_scruposum	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_borchii	misclassification	6	[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]	[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]	[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]
