Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other	0.000244736643411	0.000156197981512	0.000257095360842	0.000183907664525
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000357558500302	0.000356861081848	0.0450428380097	0.0438101243243
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.000137989809583	0.000153917719008	9.15313326558e-05	4.56312250325e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.77333134304	0.785602878604	0.594948278067	0.592756526994
k__Bacteria;p__Firmicutes;c__Clostridia	0.0182667264912	0.0181645711054	0.0272399938082	0.0241154110475
k__Bacteria;p__Proteobacteria;Other	0.000169232785337	0.000114013125191	4.1727519299e-05	2.62725235035e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0750855493426	0.0716948735138	0.0102636236985	0.0111741190754
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00132956219045	0.00138867986483	0.021068359099	0.0194720882093
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	8.67860437627e-07	2.28026250382e-06	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164406926525	0.0247740320225	0.024884228051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0830915618797	0.0755393960953	0.181926599948	0.201373361597
k__Bacteria;p__[Thermi];c__Deinococci	0.000610105887652	0.00068635901365	0.0764340469636	0.0662814285062
