Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	0.000244736643411	0.000156197981512	0.000257095360842	0.000183907664525
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000357558500302	0.000356861081848	0.0450428380097	0.0438101243243
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000137989809583	0.000153917719008	9.15313326558e-05	4.56312250325e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00101539671202	0.000942888545329	0.000767247935497	0.000695530490646
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.6657270631	0.682719714694	0.508031201416	0.504892911811
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	2.51679526912e-05	3.42039375573e-05	1.74986371254e-05	1.7975937134e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.106563715276	0.101906071427	0.0861323300781	0.0871501087544
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0	1.14013125191e-06	1.34604900964e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182667264912	0.0181634309742	0.0272386477592	0.0241154110475
k__Bacteria;p__Proteobacteria;Other;Other	0.000169232785337	0.000114013125191	4.1727519299e-05	2.62725235035e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	0.000100671810765	8.32295813894e-05	1.21144410868e-05	1.24448795543e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0749466916726	0.0715865610449	0.0102488171594	0.0111575259026
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	1.73572087525e-06	1.14013125191e-06	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.67860437627e-07	2.28026250382e-06	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132695860913	0.00138525947107	0.0210548986089	0.0194679399161
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	8.67860437627e-07	2.28026250382e-06	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	0.0	0.0	4.03814702893e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0015083414406	0.00164406926525	0.0247699938755	0.0248828452866
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00020481506328	0.000156197981512	9.15313326558e-05	7.1903748536e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0555343894038	0.0496242127394	0.00869951474933	0.00808640618151
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0273245858787	0.0257088195993	0.173124785473	0.193213668903
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	0.0	1.14013125191e-06	6.73024504822e-06	6.91382197462e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000610105887652	0.000685218882398	0.0764273167186	0.0662745146843
