Taxon	MockHiSeq.even
Root;Other;Other;Other;Other	5.07172689765e-06
Root;k__Bacteria;Other;Other;Other	0.0120631024261
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	1.5215180693e-05
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0405028110046
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales	0.000745543853955
Root;k__Bacteria;p__Bacteroidetes;Other;Other	0.000852050118805
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.343160649485
Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteria;Other	1.5215180693e-05
Root;k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales	5.07172689765e-06
Root;k__Bacteria;p__Firmicutes;Other;Other	0.000347413292489
Root;k__Bacteria;p__Firmicutes;c__Bacilli;Other	3.29662248347e-05
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26793172441e-05
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0903883167699
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.05738151812e-05
Root;k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000213012529701
Root;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.365346918799
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales	5.07172689765e-06
Root;k__Bacteria;p__Lentisphaerae;c__Lentisphaerae;o__Victivallales	0.00017243871452
Root;k__Bacteria;p__Proteobacteria;Other;Other	0.000433632649749
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.28227710394e-05
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0877358036024
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.000210476666252
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0349771645496
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000273873252473
Root;k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00374800617736
Root;k__Bacteria;p__Verrucomicrobia;Other;Other	2.28227710394e-05
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0186512756661
