dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	rdp	0.4	344813	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Chlorobi	overclassification	1
B1-REF	1	1	rdp	0.4	4183921	k__Bacteria	k__Bacteria; p__Chloroflexi	match	1
B1-REF	1	1	rdp	0.4	583935	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Bacteroidetes	overclassification	1
B1-REF	1	1	rdp	0.4	4471401	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Planctomycetes	overclassification	1
B1-REF	1	1	rdp	0.4	824872	k__Bacteria	k__Bacteria; p__Thermi	match	1
B1-REF	1	1	rdp	0.4	278595	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Elusimicrobia	overclassification	1
B1-REF	1	1	rdp	0.4	56204	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae;g__Pasteuria;s__goettingianae	k__Bacteria; p__Nitrospirae	overclassification	1
B1-REF	1	1	rdp	0.4	1550344	k__Bacteria	k__Bacteria; p__Thermotogae	match	1
B1-REF	1	1	rdp	0.4	1871	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria; p__Deferribacteres	overclassification	1
B1-REF	1	1	rdp	0.4	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
