Taxon	Mock.3	Mock.1	Mock.2
Unclassified;Other;Other;Other;Other	0.0783992664396	0.0754352030948	0.0778251957391
p__Ascomycota;Other;Other;Other;Other	0.17959130207	0.151141877906	0.148056050271
p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	6.78679290101e-05	6.72065593602e-05
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other	0.000327482315955	0.000237537751536	0.00010080983904
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus	0.000261985852764	0.000237537751536	0.0001680163984
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.0650379879487	0.0710237877091	0.0645519002655
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other	0.0602567461357	0.0714988632122	0.0800094089183
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other	0.0589468168719	0.0641691268791	0.0640142477906
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.0112653916688	0.0120126234348	0.012399610202
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.101585014409	0.105704299433	0.111966127894
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida	0.167867435159	0.157826868913	0.157801001378
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other	0.00065496463191	0.000610811361091	0.00110890822944
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia	0.121561435682	0.104788082392	0.102120366948
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.078530259366	0.0810682412026	0.0769515104674
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0473539428871	0.0655264854593	0.0656944117746
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces	0.0158501440922	0.0226000203604	0.0241271548103
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	0.00124443280063	0.00125555668669	0.00127692462784
p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other	0.0107414199633	0.0141843971631	0.0114587183709
p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.000523971705528	0.000610811361091	0.000302429517121
