dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfonatronospira	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales	match	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	match	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__cavernae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Thermodesulfobacteriales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	underclassification	1	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira;s__halophila	k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	misclassification	1	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	match	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	underclassification	1	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Firmicutes	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	misclassification	1	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	Unassigned	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	underclassification	0	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Vulcanisaeta;s__distributa	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__diminuta	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales	misclassification	2	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__wittichii	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfonatronospira	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfurellales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__planctomycete	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Firmicutes	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales	misclassification	1	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Scytonemataceae;g__Brasilonema	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta	misclassification	2	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	match	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	match	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	overclassification	3	0.25	0.2	0.222222222222
B1-REF	3	2	sortmerna	0.76:0.8:3:0.9:1.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	overclassification	3	0.25	0.2	0.222222222222
