Taxon	EUK.Mock.1
Root;Other;Other;Other	0.00408274616419
Root;k__Bacteria;Other;Other	0.00060206395048
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;Other	0.15149434154
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0229725026105
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00721536015654
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0991147778478
Root;k__Eukaryota;Other;Other	0.0391623785289
Root;k__Eukaryota;p__Fungi;Other	0.00466599561622
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota	0.0139509506025
Root;k__Eukaryota;p__Fungi;c__Dikarya	0.442366487615
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis	0.204523005428
Root;k__Eukaryota;p__Metazoa;Other	0.000103479741489
Root;k__Eukaryota;p__Metazoa;c__Chordata	0.00882399977423
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta	0.000884281427268
