dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	47778	Unassigned	k__Archaea; p__Crenarchaeota	underclassification	0
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	141021	Unassigned	k__Bacteria; p__Chlorobi	underclassification	0
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	4456787	Unassigned	k__Bacteria; p__Chlamydiae	underclassification	0
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	1277	k__Bacteria	k__Bacteria; p__Chloroflexi	match	1
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	1138255	k__Bacteria; p__Proteobacteria	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	4459671	Unassigned	k__Bacteria; p__Spirochaetes	underclassification	0
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	742260	k__Bacteria; p__Proteobacteria	k__Bacteria; p__Acidobacteria	overclassification	1
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	125020	Unassigned	k__Archaea; p__Nanoarchaeota	underclassification	0
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	3002161	k__Bacteria; p__Tenericutes; c__Mollicutes	k__Bacteria; p__Firmicutes	overclassification	1
B1-REF	1	0	sortmerna	1.0:0.8:5:0.9:1.0	4368159	k__Bacteria	k__Bacteria; p__Synergistetes	match	1
