Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unclassified;Other;Other;Other;Other;Other	1.64893483149e-05	3.42039375573e-06	0.0	0.0
k__Archaea;p__Euryarchaeota;Other;Other;Other;Other	2.60358131288e-06	3.42039375573e-06	1.34604900964e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other	0.00209761867775	0.00186411459687	0.000153449587099	0.000118917737963
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0437028480576	0.042534876615	0.00364510071812	0.00323705144851
k__Bacteria;Other;Other;Other;Other;Other	0.00330481254648	0.00286971036106	0.00272978739156	0.002177853922
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	1.73572087525e-06	1.14013125191e-06	3.90354212797e-05	2.21242303188e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	0.0	1.14013125191e-06	3.36512252411e-05	2.07414659238e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	4.94680449448e-05	8.43697126413e-05	0.0139248770048	0.0123397894603
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.0	1.14013125191e-06	0.0	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	7.81074393865e-06	3.42039375573e-06	0.000107683920772	0.000124448795543
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	8.67860437627e-07	0.0	2.15367841543e-05	1.65931727391e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	8.67860437627e-07	0.0	1.8844686135e-05	5.53105757969e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.000354087058552	0.000355720950596	0.0449082331088	0.0437243929319
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.00128964061031	0.00113101020189	0.000382277918739	0.000297294344908
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.00555777824257	0.00535633662147	0.00615279002308	0.00559328197746
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0198479682085	0.0196444614704	0.0447588216687	0.0433745535399
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	8.67860437627e-07	0.0	1.34604900964e-06	5.53105757969e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.000112821856892	9.12105001528e-05	0.000121144410868	0.000114769444779
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	8.67860437627e-06	9.12105001528e-06	1.34604900964e-05	5.53105757969e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.640027979821	0.657631126495	0.458060477982	0.456891628606
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	8.41824624498e-05	0.000116293387695	0.000500730231588	0.000424508669241
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other	8.24467415746e-05	0.000123134175206	0.00931331309773	0.00908061378146
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0	0.0	9.42234306751e-06	1.24448795543e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other	0.0	1.14013125191e-06	2.69209801929e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.000222172272033	0.000172159819038	0.00417544402792	0.00297156068469
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	1.04143252515e-05	7.98091876337e-06	6.73024504822e-06	6.91382197462e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.103779618992	0.0992244827225	0.0706352678301	0.0732491782923
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	6.07502306339e-06	3.42039375573e-06	6.73024504822e-06	6.91382197462e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	3.0375115317e-05	2.28026250382e-05	3.768937227e-05	3.04208166883e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.000227379434658	0.000222325594122	0.000286708439054	0.000222625067583
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.017754688833	0.0177016778172	0.0266261954598	0.0236148503365
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.0	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.000368840685992	0.000319236750535	0.000247673017775	0.000239218240322
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	0.000511169797762	0.000437810400733	8.21089895883e-05	6.77554553512e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;Other	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	2.60358131288e-06	6.84078751146e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	3.0375115317e-05	1.82421000306e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	3.47144175051e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;Other;Other	2.43000922536e-05	2.16624937863e-05	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	0.000338465570675	0.000326077538046	2.96130782122e-05	3.87174030578e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.0739208806353	0.0706904178809	0.0101128662095	0.0110192494631
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other	4.33930218814e-06	3.42039375573e-06	5.92261564244e-05	5.3927811402e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.0	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	8.67860437627e-07	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;Other	3.47144175051e-06	5.70065625955e-06	7.80708425594e-05	5.53105757969e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.00131046926082	0.00137385815855	0.0208772201396	0.0193020081887
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other;Other;Other	2.60358131288e-06	2.28026250382e-06	3.90354212797e-05	2.48897591086e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;Other;Other	3.47144175051e-06	4.56052500764e-06	6.59564014726e-05	6.91382197462e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other	3.21108361922e-05	2.28026250382e-05	0.000324397811324	0.000373346386629
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	0.00146060911653	0.00160188440893	0.0242006151444	0.024285491068
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.000589277237149	0.000516479457115	0.00030286102717	0.00027793564338
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.0549130013304	0.0490438859321	0.00858240848549	0.00798408161629
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	8.67860437627e-05	9.12105001528e-05	1.61525881157e-05	1.65931727391e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	3.12429757546e-05	4.56052500764e-05	6.73024504822e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other	6.94288350102e-06	1.14013125191e-06	1.74986371254e-05	3.04208166883e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other	1.04143252515e-05	1.02611812672e-05	8.3455038598e-05	6.77554553512e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.00835142099129	0.00796951745085	0.143998977003	0.164427279729
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other	0.0187657462428	0.0175443397044	0.0287018030326	0.0283798564414
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	2.43000922536e-05	3.99045938168e-05	5.24959113761e-05	5.11622826122e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other;Other;Other	0.0	0.0	9.42234306751e-06	5.53105757969e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;Other;Other	1.73572087525e-06	0.0	3.768937227e-05	2.62725235035e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;Other	0.0	4.56052500764e-06	8.88392346365e-05	5.66933401918e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	0.000587541516274	0.00066241625736	0.0752925974035	0.0654324111678
