Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales	0.0328090432464
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales	1.81834712247e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.310343364548
Bacteria;Bacteroidetes;Other;Other	0.00783101494075
Bacteria;Firmicutes;Bacilli;Bacillales	1.21223141498e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0973300603085
Bacteria;Firmicutes;Clostridia;Clostridiales	0.429960299421
Bacteria;Firmicutes;Other;Other	0.000206079340546
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales	0.000448525623542
Bacteria;Other;Other;Other	0.000727338848986
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	6.06115707489e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.118138012547
Bacteria;Proteobacteria;Gammaproteobacteria;Other	6.06115707489e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	1.81834712247e-05
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales	0.00214564960451
