Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0388010314087
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	4.4002076898e-05
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.000484022845878
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.298219675969
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.000563226584295
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0208481840343
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	8.80041537961e-06
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.000290413707527
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus	8.80041537961e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.00351136573646
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0726386285433
Bacteria;Firmicutes;Bacilli;Other;Other;Other	0.000140806646074
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0318751045049
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	2.64012461388e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00045762159974
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0157351426987
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIII;Mogibacterium	8.80041537961e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0295957969216
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0993214879742
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0314262833206
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.143913192703
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00674111818078
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0551786044301
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.000484022845878
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	1.76008307592e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00272812876768
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.022256250495
Bacteria;Firmicutes;Clostridia;Other;Other;Other	2.64012461388e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.0018128855682
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.000378417861323
Bacteria;Other;Other;Other;Other;Other	0.0101116772712
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Other	8.80041537961e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.00538585421232
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.00193609138351
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.0336703892424
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	4.4002076898e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	8.80041537961e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	0.0671031672695
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	6.16029076572e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.76008307592e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	7.92037384165e-05
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.00403059024386
