Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	0.0406522261283
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae	0.00152848439854
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.286721837675
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	0.00342271327816
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	0.0215188767823
Bacteria;Bacteroidetes;Other;Other;Other	0.00726575976592
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.00370111579361
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0941655566959
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.0344291110771
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae	0.00244011616481
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI	0.0157597659235
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV	0.0271851868026
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	0.243695001856
Bacteria;Firmicutes;Clostridia;Clostridiales;Other	0.0549490141276
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.0377644823897
Bacteria;Other;Other;Other;Other	0.00115182217176
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.120482782715
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae	0.00316614625412
