Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0403514516481
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	0.000649421523685
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.00148984937787
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.274803536346
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00469875573019
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Other	2.18292949138e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0223531979917
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	2.72866186422e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.0089991268282
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	1.09146474569e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.00342719930146
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.000180091683039
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.00342719930146
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0905424579786
Bacteria;Firmicutes;Bacilli;Other;Other;Other	1.63719711853e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0337699192316
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.000540275049116
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00240667976424
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0159845012006
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0265389652914
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0789456450557
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0866186422179
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0728552717747
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00579022047588
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0575747653351
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00544095175726
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.00331259550317
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.0056210434403
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.00056210434403
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0228006985374
Bacteria;Firmicutes;Other;Other;Other;Other	0.00108600742196
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.000403841955905
Bacteria;Other;Other;Other;Other;Other	0.00482427417594
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.0147184020956
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.0048351888234
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.1003219821
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.000452957869461
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	6.54878847413e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.000185549006767
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.63719711853e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	7.09452084698e-05
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.00325802226588
