Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	0.037322856742
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.325985688228
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	0.0271151957345
Bacteria;Bacteroidetes;Other;Other;Other	0.00895187315841
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.00438473410972
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.0426266311211
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV	0.032776764417
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	0.281527992143
Bacteria;Firmicutes;Clostridia;Clostridiales;Other	0.0639259155325
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.039553809457
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.133373088256
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae	0.00245545110145
