Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0397158853343
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	0.000316136203714
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.00148889954007
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Other	1.01979420553e-05
Bacteria;Actinobacteria;Actinobacteria;Other;Other;Other	2.54948551382e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.277914316891
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00451768833049
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Other	1.52969130829e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0221703260282
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	4.07917682212e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.00984611305439
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	1.01979420553e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.00345710235674
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	2.54948551382e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.000163167072885
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.00254948551382
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.087794083154
Bacteria;Firmicutes;Bacilli;Other;Other;Other	1.52969130829e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0339081573339
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.000637371378456
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00245770403533
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0155875544315
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Other	1.01979420553e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIII;Mogibacterium	5.09897102765e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0263208884447
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0775757452146
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0860451360915
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0735118653056
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00571084755096
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0638544141792
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00589441050796
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.00380893135765
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00043341253735
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.000209057812134
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0227312128412
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Megasphaera	5.09897102765e-06
Bacteria;Firmicutes;Clostridia;Other;Other;Other	5.09897102765e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.00146340468493
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.00043341253735
Bacteria;Other;Other;Other;Other;Other	0.00600148889954
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	5.09897102765e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.0144861766895
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.00465026157721
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.0997664671269
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.000438511508378
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	6.11876523318e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.000377323856046
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.52969130829e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	0.000275344435493
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.00318685689228
Unclassified;Other;Other;Other;Other;Other	5.09897102765e-06
