Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	0.042254416063
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae	0.00157695906838
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.284828845065
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	0.0024087616539
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	0.021055002946
Bacteria;Bacteroidetes;Other;Other;Other	0.00828336741413
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.00362758349796
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0986956873347
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.0338439676983
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae	0.00236832680599
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI	0.0156656153606
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV	0.027085571691
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	0.242354925542
Bacteria;Firmicutes;Clostridia;Clostridiales;Other	0.0527559237052
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.0361834124701
Bacteria;Other;Other;Other;Other	0.00332721034208
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.120276343303
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae	0.00340808003789
