Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	0.0400397796818
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae	0.0014993880049
Bacteria;Actinobacteria;Actinobacteria;Other;Other	3.0599755202e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.280594655243
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	0.00268767849857
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	0.0221695226438
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae	4.07996736026e-05
Bacteria;Bacteroidetes;Other;Other;Other	0.00826703386373
Bacteria;Firmicutes;Bacilli;Bacillales;Other	1.01999184007e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.00349347205222
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other	0.000229498164015
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0902182782538
Bacteria;Firmicutes;Bacilli;Other;Other	2.54997960016e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.0344145246838
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae	0.00245818033456
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI	0.0156109751122
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIII	5.09995920033e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV	0.0263565891473
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	0.243543451652
Bacteria;Firmicutes;Clostridia;Clostridiales;Other	0.062219502244
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.0335322317421
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae	5.09995920033e-06
Bacteria;Firmicutes;Clostridia;Other;Other	4.07996736026e-05
Bacteria;Firmicutes;Other;Other;Other	0.00252957976336
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae	0.000438596491228
Bacteria;Other;Other;Other;Other	0.00644634842921
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae	5.09995920033e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.118594451244
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other	0.00104549163607
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	1.5299877601e-05
Bacteria;Proteobacteria;Other;Other;Other	0.000239698082415
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae	0.0031925744594
