Taxon	Mock.even.phasedmiseq
Bacteria;Acidobacteria;Other;Other;Other;Other	4.90321062232e-06
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0393776845078
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	0.000328515111695
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.00149547923981
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Other	5.39353168455e-05
Bacteria;Actinobacteria;Actinobacteria;Other;Other;Other	0.000117677054936
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.278247396395
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00362347264989
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Other	2.45160531116e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0216770941613
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	3.92256849785e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.00861984427403
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	9.80642124463e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.00334398964442
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	0.000107870633691
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.000201031635515
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	3.92256849785e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0900229470257
Bacteria;Firmicutes;Bacilli;Other;Other;Other	1.96128424893e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0329888010669
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.000500127483476
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00242708925805
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0153078235629
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Other	1.47096318669e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIII;Mogibacterium	1.47096318669e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0254868888148
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Other	9.80642124463e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0747298330947
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0832859356307
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0753035087375
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00577598211309
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0579706591876
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00610940043541
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.00412360013337
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00711455861298
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.000480514640987
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0228146390256
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Megasphaera	4.90321062232e-06
Bacteria;Firmicutes;Clostridia;Other;Other;Other	1.96128424893e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.0013189636574
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.000426579324141
Bacteria;Other;Other;Other;Other;Other	0.0107037087885
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	4.90321062232e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.0149253731343
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.0785494341695
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.0239325710475
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.00111793202189
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	0.000215741267382
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.000686449487124
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.47096318669e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	0.000500127483476
Bacteria;Verrucomicrobia;Other;Other;Other;Other	4.90321062232e-06
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.0031429580089
Unassignable;Other;Other;Other;Other;Other	0.00261341126169
Unclassified;Other;Other;Other;Other;Other	4.90321062232e-06
