Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales	0.0409316915637
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales	0.00148674185696
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.301519962096
Bacteria;Bacteroidetes;Other;Other	0.00929622106163
Bacteria;Firmicutes;Bacilli;Bacillales	1.08918817359e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0973843146011
Bacteria;Firmicutes;Bacilli;Other	2.17837634719e-05
Bacteria;Firmicutes;Clostridia;Clostridiales	0.418564123231
Bacteria;Firmicutes;Clostridia;Other	1.08918817359e-05
Bacteria;Firmicutes;Other;Other	0.00113820164141
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales	0.00040299962423
Bacteria;Other;Other;Other	0.00539692740016
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	5.44594086797e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.120186469015
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.000223283575587
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	1.63378226039e-05
Bacteria;Proteobacteria;Other;Other	0.000136148521699
Bacteria;Verrucomicrobia;Other;Other	5.44594086797e-06
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales	0.00326211857992
