Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0395860112357
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	0.000619651663585
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.00149535773361
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.281880053874
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00372815215777
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Other	3.07265287728e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0221589483333
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	4.09687050304e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.00758945260689
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	1.02421762576e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.0035028242801
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	1.53632643864e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.00182310737385
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	1.02421762576e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0888918477398
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.034193505436
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.000332870728372
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00246836447808
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0157422249079
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0264504201853
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0785165231908
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0867665961664
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0731086541268
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00575098196865
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0586313379867
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00590461461251
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.00377936303906
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00516205683384
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.000348233992759
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0228502952307
Bacteria;Firmicutes;Clostridia;Other;Other;Other	1.02421762576e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.00106006524266
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.000435292490948
Bacteria;Other;Other;Other;Other;Other	0.00426074532317
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.014630948784
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.0799760333076
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.0234699468943
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.000440413579077
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	6.14530575457e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.0009422802157
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.53632643864e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	0.000122906115091
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.00318531681612
