Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0402836246004
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	0.000648066963289
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.00148674185696
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.274339271224
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00478698202295
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Other	3.26756452078e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0223338034996
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	2.72297043399e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.00929622106163
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	1.08918817359e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.00342005086509
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.000190607930379
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.00342005086509
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0903536049406
Bacteria;Firmicutes;Bacilli;Other;Other;Other	2.17837634719e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0337103739728
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.000555485968533
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00240165992278
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.015962052684
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIII;Mogibacterium	5.44594086797e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0264890563818
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0788027643596
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0864869869243
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0728612428726
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00581081890613
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0577650947866
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Other	5.44594086797e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00544594086797
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.00331113204773
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00562021097575
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.000560931909401
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0227640328281
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Megasphaera	5.44594086797e-06
Bacteria;Firmicutes;Clostridia;Other;Other;Other	1.08918817359e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.00113820164141
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.00040299962423
Bacteria;Other;Other;Other;Other;Other	0.00539692740016
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	5.44594086797e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.0146931484618
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.00483599549076
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.10013996068
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.000452013092042
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	6.53512904157e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.000223283575587
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.63378226039e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	0.000136148521699
Bacteria;Verrucomicrobia;Other;Other;Other;Other	5.44594086797e-06
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.00326211857992
