Taxon	Mock.even.phasedmiseq
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.0397109520021
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Other	0.000326377414683
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.00148909695449
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Other	1.01992942088e-05
Bacteria;Actinobacteria;Actinobacteria;Other;Other;Other	2.54982355221e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.278603920609
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00572180405116
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Other	1.52989413133e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0221630663158
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	4.07971768354e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.008302225486
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	1.01992942088e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.0034575607368
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	2.54982355221e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.000183587295759
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.000566060828591
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0897435897436
Bacteria;Firmicutes;Bacilli;Other;Other;Other	0.000367174591518
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0339381514799
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.000469167533607
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00245802990433
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0155896211982
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Other	2.03985884177e-05
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIII;Mogibacterium	5.09964710442e-06
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0263498765885
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0773973441038
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.086005548416
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0734196193623
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.00601248393611
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.0589927177039
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00589519205271
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.003809436387
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00510474675152
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.000474267180711
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0227291271444
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Megasphaera	5.09964710442e-06
Bacteria;Firmicutes;Clostridia;Other;Other;Other	6.1195765253e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.00107092589193
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.000433470003876
Bacteria;Other;Other;Other;Other;Other	0.00572690369826
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	5.09964710442e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.0144931970708
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.0039267282704
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.100508944781
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.00043856965098
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	6.1195765253e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.000356975297309
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1.52989413133e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	0.000270281296534
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.00318727944026
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Other	5.09964710442e-06
