Taxon	Even4	Even1	Even3
Unclassified;Other;Other;Other	2.91562190215e-05	0.0	0.0
k__Bacteria;Other;Other;Other	0.040167551072	0.0420789667178	0.0405269979556
k__Bacteria;p__Actinobacteria;Other;Other	7.77499173907e-05	0.000106304758024	6.68100856505e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.000242968491846	0.00028347935473	0.000307326393992
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.13348688942	0.126865869972	0.136893865498
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.058254125605	0.011782110681	0.0119990913828
k__Bacteria;p__Bacteroidetes;Other;Other	0.000728905475538	0.00083272060452	0.000774996993546
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.175296907497	0.168572770036	0.16742607464
k__Bacteria;p__Firmicutes;Other;Other	0.00818317880537	0.00784883463409	0.00837798474058
k__Bacteria;p__Firmicutes;c__Bacilli;Other	9.71873967384e-06	1.77174596706e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	8.85872983532e-06	5.34480685204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0403813633448	0.0377204716388	0.0475153329147
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000777499173907	0.00145283169299	0.00136292574727
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.302505491088	0.343798446179	0.307606996352
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.105331700585	0.139967931398	0.148024425767
k__Bacteria;p__Proteobacteria;Other;Other	0.00193402919509	0.00176288723723	0.00213792274082
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0440744844209	0.0336897495637	0.0391774342255
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0883239061558	0.0830948858553	0.0874944881679
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.88749586954e-05	8.85872983532e-06	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000155499834781	7.97285685178e-05	0.000187068239821
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	2.65761895059e-05	4.00860513903e-05
