dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	2	1	rdp	0.7	2480449	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae	overclassification	2
B1-REF	2	1	rdp	0.7	816056	k__Bacteria	k__Bacteria; p__Acidobacteria; c__Acidobacteriia	underclassification	1
B1-REF	2	1	rdp	0.7	4471401	k__Bacteria	k__Bacteria; p__Planctomycetes; c__Planctomycetia	underclassification	1
B1-REF	2	1	rdp	0.7	2621281	k__Bacteria;p__Bacteroidetes	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia	match	2
B1-REF	2	1	rdp	0.7	144391	k__Archaea	k__Archaea; p__Euryarchaeota; c__Archaeoglobi	underclassification	1
B1-REF	2	1	rdp	0.7	1145893	k__Bacteria;p__Bacteroidetes	k__Bacteria; p__Bacteroidetes; c__Cytophagia	match	2
B1-REF	2	1	rdp	0.7	563323	k__Bacteria	k__Bacteria; p__Spirochaetes; c__Spirochaetes	underclassification	1
B1-REF	2	1	rdp	0.7	2919166	k__Bacteria	k__Bacteria; p__Actinobacteria; c__Coriobacteriia	underclassification	1
B1-REF	2	1	rdp	0.7	1131014	k__Bacteria	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria	underclassification	1
B1-REF	2	1	rdp	0.7	38566	k__Bacteria	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	underclassification	1
B1-REF	2	1	rdp	0.7	89370	k__Bacteria	k__Bacteria; p__Firmicutes; c__Bacilli	underclassification	1
B1-REF	2	1	rdp	0.7	295454	k__Bacteria	k__Bacteria; p__Verrucomicrobia; c__Methylacidiphilae	underclassification	1
B1-REF	2	1	rdp	0.7	1137725	k__Bacteria	k__Bacteria; p__Spirochaetes; c__Brachyspirae	underclassification	1
B1-REF	2	1	rdp	0.7	545968	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	overclassification	2
B1-REF	2	1	rdp	0.7	794040	k__Archaea	k__Archaea; p__Euryarchaeota; c__Thermococci	underclassification	1
B1-REF	2	1	rdp	0.7	273661	k__Bacteria	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	underclassification	1
B1-REF	2	1	rdp	0.7	547165	k__Bacteria	k__Bacteria; p__Chloroflexi; c__Chloroflexi	underclassification	1
B1-REF	2	1	rdp	0.7	4370637	k__Archaea;p__Crenarchaeota;c__Thermoprotei	k__Archaea; p__Crenarchaeota; c__Aigarchaeota	overclassification	2
