dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	6	0	vsearch	10:0.99:0.99	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__ramosus	underclassification	6	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	match	7	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera;s__SCA1170	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera;s__SCA1170	match	7	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	Unassigned	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	underclassification	0	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	Unassigned	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__acidilactici	underclassification	0	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter;s__fuscus	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter;s__fuscus	match	7	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Spirulinaceae;g__Spirulina;s__subsalsa	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Spirulinaceae;g__Spirulina;s__subsalsa	match	7	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	Unassigned	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia;s__broomeae	underclassification	0	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia endosymbiont of Deronectes platynotus	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia endosymbiont of Deronectes platynotus	match	7	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
B1-REF	6	0	vsearch	10:0.99:0.99	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Tetrathiobacter;s__kashmirensis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Tetrathiobacter;s__kashmirensis	match	7	[0, 1.0, 1.0, 1.0, 1.0, 0.97596153846153844, 0.96250000000000002]	[0, 0.68848167539267013, 0.68848167539267013, 0.68848167539267013, 0.68324607329842935, 0.53141361256544506, 0.40314136125654448]	[0, 0.81550387596899221, 0.81550387596899221, 0.81550387596899221, 0.81181959564541217, 0.68813559322033901, 0.56826568265682653]
