Taxon	MockMiSeq.even
k__Bacteria;Other;Other	0.0012634345204
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0486717091742
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00266163538964
k__Bacteria;p__Bacteroidetes;Other	6.73831744213e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308610727401
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.21144840133e-05
k__Bacteria;p__Firmicutes;Other	0.000231629662073
k__Bacteria;p__Firmicutes;c__Bacilli	0.0878381793066
k__Bacteria;p__Firmicutes;c__Clostridia	0.379805262626
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00578653010343
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400087598127
k__Bacteria;p__Proteobacteria;Other	0.000172669384455
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.21144840133e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121643475624
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0427630470671
