Taxon	MockHiSeq.even
Root;Other;Other;Other	5.07172689765e-06
Root;k__Bacteria;Other;Other	0.0209081941356
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0411697430917
Root;k__Bacteria;p__Bacteroidetes;Other	0.000372771926977
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.341689848685
Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteria	1.5215180693e-05
Root;k__Bacteria;p__Firmicutes;Other	0.000420953332505
Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.0897365998636
Root;k__Bacteria;p__Firmicutes;c__Clostridia	0.36081786668
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria	5.07172689765e-06
Root;k__Bacteria;p__Lentisphaerae;c__Lentisphaerae	0.00017243871452
Root;k__Bacteria;p__Proteobacteria;Other	0.00049702923597
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.28227710394e-05
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121969960162
Root;k__Bacteria;p__Tenericutes;Other	5.07172689765e-06
Root;k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.00370489649873
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0184864445419
