Taxon	Mock.3	Mock.2	Mock.1
k__Fungi;Other;Other;Other;Other	9.59815715383e-05	5.20494469746e-05	7.91640278657e-05
k__Fungi;p__Ascomycota;Other;Other;Other	0.152514717174	0.140429407938	0.134816339455
k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other	0.0	0.0	3.95820139329e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0646595853596	0.0602472348731	0.0662207093097
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.0569490657794	0.0585556278465	0.0515753641545
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.32656130023	0.329394925179	0.394316022799
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.133606347581	0.149121665582	0.114748258391
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.195306501152	0.182381262199	0.161771690944
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0567571026363	0.0675341574496	0.0635291323623
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	7.99846429486e-05	0.000104098893949	7.91640278657e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.000495904786281	0.000494469746259	0.000633312222926
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.000399923214743	0.000416395575797	0.000593730208993
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;Other	3.19938571794e-05	5.20494469746e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0125415920143	0.011216655823	0.0115975300823
