Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.0120506862588
Root;k__Eukaryota;p__Fungi;Other;Other	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.153610972615
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	9.40724922625e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aureobasidium	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0648441689166
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus	0.000950132171852
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Dipodascopsis	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.00130760764245
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Massaria	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.249658987216
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.208427013857
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00224833256507
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00662270345528
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	6.58507445838e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Oryza	0.000846652430363
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea	1.88144984525e-05
Unassigned;Other;Other;Other;Other	0.282753689994
