Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.00129820039322
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples;s__Uncultured_eukaryote	0.0107713003641
Root;k__Eukaryota;p__Fungi;Other;Other;Other	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.409290599336
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;Other	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.0613352649552
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.208427013857
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00892747951571
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	2.82217476788e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.000884281427268
Unassigned;Other;Other;Other;Other;Other	0.282753689994
