Taxon	Even1	Even4	Even3
k__Bacteria;Other;Other;Other	0.00119230648552	0.00109485775823	0.001212648149
k__Bacteria;p__Actinobacteria;Other;Other	3.92206080763e-05	3.58969756798e-05	1.14400768773e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	6.27529729221e-05	8.97424391995e-05	6.86404612639e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0	1.79484878399e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.127859182329	0.129085524545	0.132007047087
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0124878416115	0.0620120254869	0.0122294421819
k__Bacteria;p__Bacteroidetes;Other;Other	9.41294593831e-05	9.87166831194e-05	0.000137280922528
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.169699727025	0.178847707081	0.165274790647
k__Bacteria;p__Firmicutes;Other;Other	0.000658906215682	0.000556403123037	0.000915206150185
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0	0.0	2.28801537546e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	7.84412161526e-06	1.79484878399e-05	2.28801537546e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0367889303756	0.0399353854438	0.0458861483549
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000211791283612	9.87166831194e-05	0.000183041230037
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.385546421512	0.344601992282	0.348899464604
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.146638009476	0.111478057974	0.163638859653
k__Bacteria;p__Proteobacteria;Other;Other	0.000109817702614	8.07681952795e-05	0.000148720999405
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00061184148599	0.000583325854797	0.000583443920743
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.56882432305e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.117803018418	0.131212420354	0.128472063332
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	6.27529729221e-05	2.69227317598e-05	5.72003843866e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000101973580998	0.000116665170959	0.000217361460669
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
