Taxon	Mock.3	Mock.2	Mock.1
Unassigned;Other;Other;Other	0.374488098285	0.376473649967	0.43991450285
p__Ascomycota;Other;Other;Other	0.000415920143332	0.000364346128822	0.000356238125396
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0623720245713	0.0582433311646	0.064281190627
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.118921167136	0.106623292128	0.0957488917036
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.28845661633	0.288223812622	0.265357821406
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.133606347581	0.149121665582	0.114748258391
p__Ascomycota;c__Sordariomycetes;Other;Other	1.59969285897e-05	0.0	1.97910069664e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	6.39877143588e-05	2.60247234873e-05	1.97910069664e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	1.59969285897e-05	0.0	1.97910069664e-05
p__unidentified;c__unidentified;o__unidentified;f__unidentified	0.0216438443819	0.0209238776838	0.0195337238759
