#OTU ID	taxonomy	confidence	num hits
7ff7f9832be57dc8108fd6390e8e905c	k__Fungi	1.00	2
d374c2f3352092dd2c1ecf3aabe74277	k__Fungi;p__Ascomycota	1.00	2
0f30c81d2e95cdb37d44661270d73d3a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp	1.00	1
171be7c96c0335f324d4944988c595c5	Unassigned	1.00	1
79c30328522455fabacd8f04fd2479d8	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.67	3
bd81f00fac7cfe112949c77cd943bbad	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp	0.80	5
b96756e30ea6348922211d1861161e7c	Unassigned	1.00	1
638ba109fec2bb27d5564f2ba95523cb	Unassigned	1.00	1
3ac746afb1d6dc247dbbec745572dcfc	Unassigned	1.00	1
06e9965863cbd2673071e43ea32612d9	Unassigned	1.00	1
0da84df041390795dc8c0ad0bfda27df	Unassigned	1.00	1
d48eeaecb871518ba4e11d1aa1d8bcbb	Unassigned	1.00	1
d03ca5e8f74dbdfd8c0bb07de9049815	Unassigned	1.00	1
2cc5e8a108cbbe4c1dfe3126e6192d98	Unassigned	1.00	1
65300481deec02196e65f2f7d7e4b9b7	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.67	3
205f6ef616578d01de786903537b64a9	k__Fungi	1.00	2
3b7b9fa2c7520ded4f910be5e93836bb	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.67	3
b45d143b04d073c2bc2d2f8e1b7635d6	Unassigned	1.00	1
1836a383f4d66000688d33087c6608ae	Unassigned	1.00	1
7bc1493fc38dde45496e51ea21fcd71a	Unassigned	1.00	1
74cbdaeaced6bd3a886efe2a40dbb783	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__unidentified;s__Cortinariaceae_sp	1.00	2
2f173101691f8f9521e843a5c1ae40c1	Unassigned	1.00	1
9af25943261b01c1fe84b8c617b23078	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__Auriculariales_sp	1.00	1
69607bca4ab581da58e5c9a7bd46c569	Unassigned	1.00	1
ea10825e5788bd2b72e64642e7d0d397	Unassigned	1.00	1
87911359940e653775ec69e92ce60108	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.67	3
d735827e8c9fbe5b6cb8d60976076416	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.75	4
805835e9bf3bd3095815b9483ff9ed30	Unassigned	1.00	1
47ac2d324e41fb682b0f47d211b737c7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__Ramaria_formosa	1.00	1
