Taxon	Even4	Even1	Even3
NOHIT;Other;Other	9.71873967384e-06	8.85872983532e-06	0.0
k__Bacteria;Other;Other	3.88749586954e-05	3.54349193413e-05	4.00860513903e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.135032169028	0.128380712773	0.138537393605
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.059653624118	0.0120567313059	0.0123064177768
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.178076467044	0.172080827051	0.170753216906
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0	1.77174596706e-05	2.67240342602e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0407409567127	0.0382874303482	0.0480898996513
k__Bacteria;p__Firmicutes;c__Clostridia	0.34178863685	0.38513327959	0.347479255468
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.108500009719	0.143360824925	0.151792514598
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	6.80311777169e-05	7.97285685178e-05	9.35341199107e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.136091511653	0.12051416068	0.130827509721
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	2.65761895059e-05	4.00860513903e-05
