Taxon	MockHiSeq.even
No blast hit;Other;Other;Other	0.000994366104292
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0404950522676
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.00076099446757
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.343956816101
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	5.32696127299e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52198893514e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	1.52198893514e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	2.53664822523e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0906572709216
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.05863716037e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.376288934379
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00388107178461
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000172492079316
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	4.3123019829e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	7.10261503066e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.0170893990934
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	1.26832411262e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.105940576479
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000284104601226
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales	0.000279031304776
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	8.6246039658e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.018773733515
