Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.297363148042
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.0195482638922
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other;Other	0.000131701489168
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0157665497032
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.164165906247
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.0184570229819
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.000122294239941
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema;s__Papiliotrema_bandonii	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._s1000	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;Other	0.243102134505
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.0117120252867
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_rm11-1a	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0118155050282
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.0135652533843
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.194127995033
Root;k__Eukaryota;p__Metazoa;Other;Other;Other	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00313261399234
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.000884281427268
