Taxon	Even4	Even3	Even1
Unclassified;Other;Other;Other	9.71619008754e-06	0.0	8.85825899778e-06
k__Bacteria;Other;Other;Other	0.0348131090837	0.034749034749	0.0363454366679
k__Bacteria;p__Actinobacteria;Other;Other	9.71619008754e-06	0.0	1.77165179956e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.000495525694465	0.000601194372821	0.000469487726882
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.133432438472	0.136751680004	0.126814835812
k__Bacteria;p__Bacteroidetes;Other;Other	0.000796727587179	0.000734793122336	0.000735235496815
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.176183674857	0.168494742889	0.169741958915
k__Bacteria;p__Firmicutes;Other;Other	0.0168187250415	0.0188775033066	0.0187706508163
k__Bacteria;p__Firmicutes;c__Bacilli;Other	2.91485702626e-05	4.00796248547e-05	3.54330359911e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	5.34394998063e-05	8.85825899778e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0404679317146	0.047734833202	0.0378690572155
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0200153515803	0.0189175829314	0.0244665113519
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.277640131752	0.282454476226	0.312962290391
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.0589092605008	0.0122109257057	0.011914358352
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.10547895959	0.148895806335	0.140616003331
k__Bacteria;p__Proteobacteria;Other;Other	0.00112707805015	0.00112222949593	0.0012047232237
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0242418942684	0.0234866601649	0.0214901363286
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.109297422295	0.104607820871	0.0964044326728
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.88647603502e-05	2.67197499031e-05	8.85825899778e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000194323801751	0.000200398124274	8.85825899778e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	4.00796248547e-05	2.65747769933e-05
