Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unassigned;Other;Other;Other	0.0	0.0	0.0	4.14829318477e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458091453397	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	1.56214878773e-05	9.12105001528e-06	2.42288821736e-05	2.07414659238e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.00035842636074	0.000356861081848	0.0450495682548	0.0438211864395
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	2.16965109407e-05	1.48217062748e-05	1.61525881157e-05	4.14829318477e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00078628155649	0.000636193238566	0.000281324243016	0.000190821486499
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.666783249252	0.68368198547	0.50875941393	0.505563552543
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.106034320409	0.101505885358	0.0860663736767	0.0871044775294
k__Bacteria;p__Firmicutes;c__Clostridia;Other	8.67860437627e-07	3.42039375573e-06	1.34604900964e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182944980252	0.0182113164868	0.0272803752785	0.0241320042202
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;Other;Other	1.47536274397e-05	6.84078751146e-06	2.96130782122e-05	2.07414659238e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	2.08286505031e-05	1.71019687786e-05	6.73024504822e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0750786064591	0.0716709307575	0.0102609316005	0.0111768846042
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	8.67860437627e-07	0.0	0.0	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.73572087525e-06	2.28026250382e-06	9.42234306751e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132175144651	0.00138639960232	0.0210414381188	0.019456877801
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	1.73572087525e-06	1.14013125191e-06	6.73024504822e-06	9.67935076446e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	0.0	1.07683920772e-05	8.29658636954e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	6.07502306339e-06	1.14013125191e-06	2.69209801929e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0015083414406	0.00164634952776	0.0247767241205	0.024884228051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	2.86393944417e-05	1.59618375267e-05	2.15367841543e-05	1.93587015289e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	2.60358131288e-06	3.42039375573e-06	8.07629405787e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	2.60358131288e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0557808617681	0.0498032133459	0.00874258831764	0.00812097529138
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	8.67860437627e-07	0.0	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0273888075511	0.0257624057682	0.17317055114	0.193246855248
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000611841608527	0.000689779407405	0.0765080796592	0.0663256769669
