Taxon	Even1	Even4	Even3
NOHIT;Other;Other;Other	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;Other;Other;Other	2.35323648458e-05	1.79484878399e-05	8.00805381412e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.127969000031	0.129148344252	0.132064247472
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0125113739763	0.0620838194382	0.0122523223356
k__Bacteria;p__Bacteroidetes;Other;Other	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.169950738916	0.179036166203	0.165434951723
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	7.84412161526e-06	1.79484878399e-05	2.28801537546e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0366006714568	0.0398635914924	0.045783187663
k__Bacteria;p__Firmicutes;c__Clostridia;Other	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.387554516645	0.346127613749	0.350947238365
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	0.0	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.146943930219	0.111702414072	0.163959181806
k__Bacteria;p__Proteobacteria;Other;Other	4.70647296916e-05	2.69227317598e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.35323648458e-05	4.48712195997e-05	6.86404612639e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0161667346491	0.0187651440366	0.0181897222349
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	3.1376486461e-05	1.79484878399e-05	3.43202306319e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	2.35323648458e-05	2.69227317598e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.101871607417	0.112887014269	0.110728504096
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	6.27529729221e-05	2.69227317598e-05	5.72003843866e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales	7.05970945374e-05	4.48712195997e-05	6.86404612639e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000101973580998	0.000116665170959	0.000217361460669
k__Bacteria;p__Spirochaetes;c__GN05;o__IF025	0.0	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
