Taxon	Even1	Even4	Even3
NOHIT;Other;Other	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;Other;Other	2.35323648458e-05	1.79484878399e-05	8.00805381412e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.127969000031	0.129157318496	0.132075687549
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0125113739763	0.0620838194382	0.0122523223356
k__Bacteria;p__Bacteroidetes;Other	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.169950738916	0.179036166203	0.165434951723
k__Bacteria;p__Firmicutes;c__Bacilli	0.0366085155784	0.0398815399803	0.0458060678168
k__Bacteria;p__Firmicutes;c__Clostridia	0.387562360767	0.346136587992	0.350970118519
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.146943930219	0.111702414072	0.163959181806
k__Bacteria;p__Proteobacteria;Other	4.70647296916e-05	2.69227317598e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.35323648458e-05	4.48712195997e-05	6.86404612639e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.118328574566	0.131885488648	0.129295748867
k__Bacteria;p__Spirochaetes;c__GN05	0.0	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
