Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other;Other	0.0	2.28049911004e-06	6.07585619664e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other	0.00055870248263	0.000710375472776	0.00100685616973	0.000749841146759
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales	0.0125141058548	9.12199644014e-05	5.9022603053e-05	0.014106975542
k__Bacteria;p__Bacteroidetes;Other;Other	5.53170774882e-06	1.14024955502e-06	8.67979456662e-07	6.73106954003e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0437931473204	0.000355757861165	0.000355871577232	0.0449783528804
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000201907332832	0.000281641640089	0.000276017467219	0.000243664717349
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00139813913351	0.000978334118205	0.00115614863627	0.00149968229352
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.504003573483	0.682102985059	0.66478199394	0.507035313883
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0870040824003	0.102043213178	0.106755397313	0.0859921058016
k__Bacteria;p__Firmicutes;c__Clostridia;Other	1.3829269372e-06	2.28049911004e-06	1.73595891332e-06	1.34621390801e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0239730384564	0.0180433089586	0.0181234110551	0.0270777465456
k__Bacteria;p__Proteobacteria;Other;Other	7.4678054609e-05	0.000190421675688	0.000217862843622	9.28887596524e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	4.14878081161e-05	0.000220068164118	0.000276885446675	5.51947702282e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.14878081161e-06	2.39452406554e-05	3.64551371798e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0111090520866	0.0713374329106	0.0746201938892	0.0101868006419
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	6.91463468602e-06	2.28049911004e-06	0.0	1.0769711264e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.76585387441e-06	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.0194646966411	0.00138312271024	0.00132280069195	0.0210453620238
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0248664092579	0.00164309960878	0.00150854829568	0.0247662972656
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000139675620658	0.000307867379855	0.000345455823752	0.000168276738501
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.00806384697084	0.0494720074435	0.0554196203284	0.00867365620928
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.028585099792	0.0176795693505	0.0189080644839	0.0289005201771
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.164551710404	0.00797946638601	0.00837166185951	0.144144507986
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	1.3829269372e-06	4.78904813107e-05	2.77753426132e-05	1.2115925172e-05
k__Bacteria;p__Thermi;c__Deinococci;Other	1.3829269372e-06	0.0	0.0	4.03864172402e-06
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales	0.0662753905386	0.000685289982566	0.000609321578577	0.0764420643383
