Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other;Other;Other	0.0	2.28049911004e-06	6.07585619664e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other;Other	0.00055870248263	0.000710375472776	0.00100685616973	0.000749841146759
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;Other	6.91463468602e-06	0.0	8.67979456662e-07	1.75007808041e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Actinomycetaceae	0.012377196088	8.66589661813e-05	5.03428084864e-05	0.0139817776485
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Nocardiaceae	4.14878081161e-06	1.14024955502e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Propionibacteriaceae	0.000125846351286	3.42074866505e-06	7.81181510996e-06	0.00010769711264
k__Bacteria;p__Bacteroidetes;Other;Other;Other	5.53170774882e-06	1.14024955502e-06	8.67979456662e-07	6.73106954003e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0437931473204	0.000355757861165	0.000355871577232	0.0449783528804
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000201907332832	0.000281641640089	0.000276017467219	0.000243664717349
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.00139813913351	0.000978334118205	0.00115614863627	0.00149968229352
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0171441452405	0.0124925741248	0.0128721353423	0.0177269447406
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	2.48926848697e-05	1.48232442152e-05	1.30196918499e-05	2.01932086201e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.0228390383679	0.00124059151586	0.00144344983643	0.023838755883
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	2.76585387441e-05	1.48232442152e-05	1.73595891332e-05	2.69242781601e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.463967838651	0.66834017293	0.650434293521	0.465422495773
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	5.25512236138e-05	3.42074866505e-05	4.68708906598e-05	6.32720536762e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0101894056733	0.000169897183698	0.000111101370453	0.010462774493
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.00301201486923	0.000176738681028	0.000230882535472	0.00423249652677
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0737501106342	0.101662369826	0.106366542517	0.0712335627282
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	1.3829269372e-06	2.28049911004e-06	1.73595891332e-06	1.34621390801e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	1.65951232464e-05	2.05244919903e-05	3.03792809832e-05	2.55780642521e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0239522945524	0.0180227844666	0.0180930317741	0.0270521684814
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	4.14878081161e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;Other;Other;Other	7.4678054609e-05	0.000190421675688	0.000217862843622	9.28887596524e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	4.14878081161e-05	0.000220068164118	0.000276885446675	5.51947702282e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	4.14878081161e-06	2.39452406554e-05	3.29832193532e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	3.47191782665e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;Other	2.76585387441e-06	7.98174688512e-06	1.90955480466e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0111062862327	0.0713294511637	0.0746010983412	0.0101841082141
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	6.91463468602e-06	2.28049911004e-06	0.0	1.0769711264e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	2.76585387441e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.0194646966411	0.00138312271024	0.00132280069195	0.0210453620238
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;Other	6.91463468602e-06	1.14024955502e-06	0.0	1.34621390801e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.0248594946232	0.00164195935923	0.00150854829568	0.0247528351265
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.000139675620658	0.000307867379855	0.000345455823752	0.000168276738501
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.00806384697084	0.0494720074435	0.0554196203284	0.00867365620928
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other	2.07439040581e-05	2.96464884305e-05	2.08315069599e-05	2.01932086201e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudomonadaceae	0.0285643558879	0.0176499228621	0.018887232977	0.0288803269684
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.164551710404	0.00797946638601	0.00837166185951	0.144144507986
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	1.3829269372e-06	4.78904813107e-05	2.77753426132e-05	1.2115925172e-05
k__Bacteria;p__Thermi;c__Deinococci;Other;Other	1.3829269372e-06	0.0	0.0	4.03864172402e-06
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.0662753905386	0.000685289982566	0.000609321578577	0.0764420643383
