Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other;Other;Other;Other	0.0	2.28049911004e-06	6.07585619664e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other	0.0	5.70124777509e-06	5.20787673997e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.00335774660353	0.0444013176724	0.0458041439075	0.00380305429011
k__Bacteria;Other;Other;Other;Other;Other	0.00055870248263	0.000710375472776	0.00100685616973	0.000749841146759
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;Other;Other	6.91463468602e-06	0.0	8.67979456662e-07	1.75007808041e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Actinomycetaceae;Other	1.10634154976e-05	0.0	0.0	2.69242781601e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.0123661326725	8.66589661813e-05	5.03428084864e-05	0.0139790852207
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	4.14878081161e-06	1.14024955502e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.000125846351286	3.42074866505e-06	7.81181510996e-06	0.00010769711264
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	5.53170774882e-06	1.14024955502e-06	8.67979456662e-07	6.73106954003e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0437931473204	0.000355757861165	0.000355871577232	0.0449783528804
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.000201907332832	0.000281641640089	0.000276017467219	0.000243664717349
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.00139813913351	0.000978334118205	0.00115614863627	0.00149968229352
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0171441452405	0.0124925741248	0.0128721353423	0.0177269447406
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other	0.0	1.14024955502e-06	2.60393836999e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	2.48926848697e-05	1.36829946602e-05	1.04157534799e-05	2.01932086201e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;Other	0.0	0.0	0.0	2.69242781601e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria	0.0228390383679	0.00124059151586	0.00144344983643	0.0238360634551
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other	2.76585387441e-05	1.48232442152e-05	1.73595891332e-05	2.69242781601e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.000561468336505	0.000801595437177	0.000690911647503	0.000651567531474
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	3.45731734301e-05	2.28049911004e-06	8.67979456662e-07	4.71174867802e-05
