Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other	0.0	2.28049911004e-06	6.07585619664e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other	0.00055870248263	0.000710375472776	0.00100685616973	0.000749841146759
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class)	0.0125141058548	9.12199644014e-05	5.9022603053e-05	0.014106975542
k__Bacteria;p__Bacteroidetes;Other	5.53170774882e-06	1.14024955502e-06	8.67979456662e-07	6.73106954003e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0437931473204	0.000355757861165	0.000355871577232	0.0449783528804
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.000201907332832	0.000281641640089	0.000276017467219	0.000243664717349
k__Bacteria;p__Firmicutes;c__Bacilli	0.592405795017	0.785124532355	0.772693539889	0.594527101978
k__Bacteria;p__Firmicutes;c__Clostridia	0.0239744213834	0.0180455894577	0.018125147014	0.0270790927595
k__Bacteria;p__Proteobacteria;Other	7.4678054609e-05	0.000190421675688	0.000217862843622	9.28887596524e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0111546886755	0.0715814463153	0.074935270432	0.0102446878399
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0194743771297	0.00138768370846	0.00132366867141	0.0210561317351
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0248664092579	0.00164309960878	0.00150854829568	0.0247662972656
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.201341715714	0.0754902217899	0.0830725778382	0.181899077036
k__Bacteria;p__Thermi;c__Deinococci	0.0662767734655	0.000685289982566	0.000609321578577	0.07644610298
