dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	3	0	uclust	1.0:0.8:1	811996	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfosalsimonas; s__propionicica	k__Bacteria; p__Thermi; c__Deinococci; o__Deinococcales	misclassification	1
B1-REF	3	0	uclust	1.0:0.8:1	3820	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__africana	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	109728	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__Endozoicomonas; s__montiporae	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	350563	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Petrobacter; s__succinatimandens	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	10430	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Thiolamprovum; s__pedioforme	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	misclassification	2
B1-REF	3	0	uclust	1.0:0.8:1	4429719	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__moorei	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	misclassification	1
B1-REF	3	0	uclust	1.0:0.8:1	3450	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Spirulinaceae; g__Spirulina; s__subsalsa	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Cercozoa	misclassification	2
B1-REF	3	0	uclust	1.0:0.8:1	814853	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter; s__lindaniclasticus	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidithiobacillales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	347913	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	15593	Unassigned	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales	underclassification	0
B1-REF	3	0	uclust	1.0:0.8:1	10660	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfatiferula; s__olefinivorans	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	186470	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Thermoproteales; f__Thermoproteaceae; g__Vulcanisaeta; s__distributa	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Desulfurococcales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	555696	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Scytonemataceae; g__Scytonema; s__fritschii	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales	misclassification	2
B1-REF	3	0	uclust	1.0:0.8:1	3852220	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methermicoccaceae; g__Methermicoccus; s__shengliensis	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanomicrobiales	overclassification	3
B1-REF	3	0	uclust	1.0:0.8:1	186867	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__Hellea; s__balneolensis	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	overclassification	3
