Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.00335774660353	0.0444070189202	0.0458110877432	0.00380305429011
k__Bacteria;Other;Other;Other;Other	0.000207439040581	0.000205244919903	0.000350663700492	0.000254434428613
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;Other	4.14878081161e-06	0.0	8.67979456662e-07	5.38485563202e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Actinomycetaceae	0.0123841107227	8.66589661813e-05	5.03428084864e-05	0.0139952397876
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Nocardiaceae	4.14878081161e-06	1.14024955502e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Propionibacteriaceae	0.000125846351286	3.42074866505e-06	7.81181510996e-06	0.00010769711264
k__Bacteria;p__Bacteroidetes;Other;Other;Other	1.3829269372e-06	0.0	0.0	1.34621390801e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0438042107359	0.000356898110721	0.000356739556688	0.0449958536612
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	8.43585431694e-05	0.000155073939482	0.000129328939043	0.000122505465628
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.000481258574147	0.000371721354936	0.000491276372471	0.000625989467222
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00239522945524	0.00185062502779	0.00195642569532	0.00256319128084
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0135042815418	0.00894411750956	0.00926394474096	0.0137071500113
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.0228749944683	0.00124173176541	0.00144518579534	0.0238724112307
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	4.56365889277e-05	1.71037433253e-05	2.16994864166e-05	4.84637006882e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.466192968093	0.671007216639	0.653164956892	0.467902221791
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.000145207328406	3.42074866505e-05	3.99270550065e-05	0.000137313818617
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	1.73595891332e-06	0.0
