Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other;Other;Other	0.0	2.28049911004e-06	6.07585619664e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other;Other	0.00136633181396	0.00134435422537	0.00171252346799	0.00158853241145
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other;Other	1.3829269372e-06	0.0	0.0	1.34621390801e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;Other	1.10634154976e-05	0.0	0.0	1.61545668961e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Actinomycetaceae	0.0123675155994	8.66589661813e-05	5.03428084864e-05	0.013975046579
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Nocardiaceae	4.14878081161e-06	1.14024955502e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Propionibacteriaceae	0.000125846351286	3.42074866505e-06	7.81181510996e-06	0.00010769711264
k__Bacteria;p__Bacteroidetes;Other;Other;Other	2.76585387441e-05	0.0	8.67979456662e-07	3.50015616081e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	9.68048856043e-06	1.14024955502e-06	0.0	1.34621390801e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0437212351197	0.00035461761161	0.000351531679948	0.0448733481955
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000211587821392	0.00029988563297	0.000321152398965	0.000255780642521
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.00334391733416	0.00280843465401	0.00302143648864	0.00357015928403
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0395724543081	0.0139634960507	0.014479633296	0.0413556912539
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.3829269372e-06	3.42074866505e-06	8.67979456662e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	3.45731734301e-05	0.0	2.60393836999e-06	3.50015616081e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.46224332876	0.665996960095	0.648097692824	0.463369519563
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	8.29756162322e-05	3.19269875405e-05	5.20787673997e-05	8.75039040203e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0101769593309	0.000169897183698	0.000111101370453	0.0104506585678
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.00298435633049	0.000176738681028	0.000226542638189	0.00419076389562
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0736961764836	0.10157685111	0.106238081557	0.071177021744
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	1.3829269372e-06	0.0	8.67979456662e-07	4.03864172402e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	2.35097579325e-05	1.59634937702e-05	3.12472604398e-05	2.96167059761e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0238098530778	0.0178996375147	0.0179602309173	0.0268919690263
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	4.14878081161e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;Other;Other;Other	0.000156270743904	0.000262257397654	0.000342851885382	0.000204624514017
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	6.63804929858e-05	0.000421892335357	0.000502560105407	8.48114762043e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	1.3829269372e-06	1.02622459952e-05	1.56236302199e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	2.76585387441e-06	1.36829946602e-05	1.73595891332e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	3.47191782665e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;Other	4.14878081161e-06	1.93842424353e-05	2.34354453299e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0110578837899	0.0710227240334	0.0742408868667	0.0101329520856
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	3.59561003673e-05	2.28049911004e-06	4.33989728331e-06	5.11561285042e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	2.76585387441e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.0194121454175	0.00138084221113	0.00131672483576	0.0209928596814
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other;Other	4.14878081161e-06	1.14024955502e-06	1.73595891332e-06	9.42349735604e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;Other	4.14878081161e-05	4.56099822007e-06	4.33989728331e-06	4.71174867802e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.0247709872992	0.00163397761234	0.00149900052166	0.0246478304417
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.000279351241315	0.000403648342476	0.000421838015938	0.000290782204129
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.00802374208966	0.0493408787447	0.0552885554305	0.0086440395033
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other	3.45731734301e-05	2.39452406554e-05	2.95113015265e-05	3.50015616081e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudomonadaceae	0.0285035071027	0.0176214166232	0.0188420980452	0.0288345556956
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.164201829889	0.00795324064625	0.00832305500993	0.143803915867
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	1.3829269372e-06	4.78904813107e-05	2.77753426132e-05	1.2115925172e-05
k__Bacteria;p__Thermi;c__Deinococci;Other;Other	4.14878081161e-06	0.0	8.67979456662e-07	5.38485563202e-06
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.0662159246803	0.000684149733011	0.000607585619664	0.0763666763594
