Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other;Other	0.0	2.28049911004e-06	6.07585619664e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other	0.00136633181396	0.00134435422537	0.00171252346799	0.00158853241145
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other	1.3829269372e-06	0.0	0.0	1.34621390801e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales	0.012508574147	9.12199644014e-05	5.81546235964e-05	0.0140988982585
k__Bacteria;p__Bacteroidetes;Other;Other	2.76585387441e-05	0.0	8.67979456662e-07	3.50015616081e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0437309156083	0.000355757861165	0.000351531679948	0.0448868103346
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000211587821392	0.00029988563297	0.000321152398965	0.000255780642521
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00334391733416	0.00280843465401	0.00302143648864	0.00357015928403
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.501851739169	0.679963876894	0.662582533997	0.504760212379
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0869404677612	0.101955413962	0.106627804333	0.0859059481115
k__Bacteria;p__Firmicutes;c__Clostridia;Other	1.3829269372e-06	0.0	8.67979456662e-07	4.03864172402e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0238375116166	0.0179156010084	0.0179914781777	0.0269215857323
k__Bacteria;p__Proteobacteria;Other;Other	0.000156270743904	0.000262257397654	0.000342851885382	0.000204624514017
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	6.63804929858e-05	0.000421892335357	0.000502560105407	8.48114762043e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.14878081161e-06	2.39452406554e-05	3.64551371798e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0110620325707	0.0710421082758	0.074264322312	0.0101356445134
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	3.59561003673e-05	2.28049911004e-06	4.33989728331e-06	5.11561285042e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.76585387441e-06	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.0194121454175	0.00138084221113	0.00131672483576	0.0209928596814
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	4.14878081161e-06	1.14024955502e-06	1.73595891332e-06	9.42349735604e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0248124751073	0.00163853861056	0.00150334041894	0.0246949479284
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000279351241315	0.000403648342476	0.000421838015938	0.000290782204129
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.00802374208966	0.0493408787447	0.0552885554305	0.0086440395033
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.0285380802761	0.0176453618639	0.0188716093468	0.0288695572572
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.164201829889	0.00795324064625	0.00832305500993	0.143803915867
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	1.3829269372e-06	4.78904813107e-05	2.77753426132e-05	1.2115925172e-05
k__Bacteria;p__Thermi;c__Deinococci;Other	4.14878081161e-06	0.0	8.67979456662e-07	5.38485563202e-06
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales	0.0662159246803	0.000684149733011	0.000607585619664	0.0763666763594
