Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.320495573889
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.00832541556523
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other;Other	0.00212603832513
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0134335518951
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.172350213074
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.002079002079
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.000103479741489
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;Other	0.252753972211
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0117496542836
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.205426101354
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.00134523663935
Root;k__Eukaryota;p__Metazoa;Other;Other;Other	9.40724922625e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00303854150008
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.000884281427268
