Taxon	Even1	Even2	Even3
Unknown;Other;Other;Other;Other	0.0214472707928	0.0321851275317	0.0314311346881
k__Archaea;Other;Other;Other;Other	6.99976200809e-06	0.0	2.34036743769e-05
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	6.99976200809e-06	0.0	7.80122479229e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	2.09992860243e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;Other;Other;Other	6.99976200809e-06	8.69633275648e-06	0.0
k__Bacteria;Other;Other;Other;Other	0.149115930058	0.148602934143	0.142083707142
k__Bacteria;p__Acidobacteria;Other;Other;Other	2.09992860243e-05	3.47853310259e-05	1.56024495846e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	1.39995240162e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.000125995716146	1.7392665513e-05	0.0
k__Bacteria;p__Actinobacteria;Other;Other;Other	0.0	2.60889982694e-05	2.34036743769e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OCS155	0.0	8.69633275648e-06	2.34036743769e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	0.0103316487239	0.00998339000444	0.00937707220034
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	0.000111996192129	9.56596603212e-05	8.58134727152e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1	0.0	8.69633275648e-06	7.80122479229e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	1.39995240162e-05	8.69633275648e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	2.79990480324e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0744634682421	0.0679009661626	0.0717556656395
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	0.0	0.0	1.56024495846e-05
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.0156514678501	0.0138010800845	0.0127394000858
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.051049264325	0.0519431955544	0.0510200101416
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.130489563355	0.130714577663	0.12298630885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0184233736053	0.0163578019149	0.0166478137068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0211252817404	0.0222452191911	0.0201037562897
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0105696406322	0.0108878086111	0.0094160783243
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	6.99976200809e-06	3.47853310259e-05	6.24097983383e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	1.39995240162e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	3.49988100405e-05	0.0	3.12048991692e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	0.0	0.0	1.56024495846e-05
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	3.49988100405e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;Other;Other;Other	0.0	8.69633275648e-06	3.90061239615e-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2;Other;Other	6.99976200809e-06	0.0	7.80122479229e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other;Other	3.49988100405e-05	8.69633275648e-06	7.80122479229e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Haptophyceae;f__	0.0	2.60889982694e-05	1.56024495846e-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__	9.79966681133e-05	3.47853310259e-05	2.34036743769e-05
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;Other	4.19985720486e-05	7.82669948083e-05	0.000390061239615
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	2.09992860243e-05	8.69633275648e-06	5.4608573546e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;Other	0.0	0.0	1.56024495846e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae	2.09992860243e-05	1.7392665513e-05	4.68073487538e-05
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000405986196469	0.000434816637824	0.000522682061084
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	2.79990480324e-05	3.47853310259e-05	2.34036743769e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	6.99976200809e-06	8.69633275648e-06	1.56024495846e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.0135585390097	0.0130010174709	0.0158598900027
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0142025171144	0.0152185823238	0.0189413737957
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	0.00602679508897	0.00605264759851	0.00560127940087
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.0152944799877	0.0164708542408	0.0141514217732
