Taxon	MockMiSeq.even
Unclassified;Other;Other	2.5268690408e-05
k__Bacteria;Other;Other	0.00571072403221
k__Bacteria;p__Actinobacteria;Other	8.42289680267e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.048574845861
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00255634917961
k__Bacteria;p__Bacteroidetes;Other	0.000374818907719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.307688420201
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.21144840133e-05
k__Bacteria;p__Firmicutes;Other	0.000779117954247
k__Bacteria;p__Firmicutes;c__Bacilli	0.0877665846838
k__Bacteria;p__Firmicutes;c__Clostridia	0.376794077019
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00576126141303
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000391664701324
k__Bacteria;p__Proteobacteria;Other	0.000311647181699
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.21144840133e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.120565344833
k__Bacteria;p__Verrucomicrobia;Other	2.10572420067e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0425861662343
