Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.00100816614578	0.00144148866466	0.00149431142809
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.322646772188	0.292622198925	0.303243335031
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other	0.0824679907249	0.0624426680645	0.0740023773136
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.181133850859	0.201873935264	0.187366276108
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.0880801156031	0.133534268117	0.10151129224
Root;Sordariomycetes;Hypocreales;Other	0.000470477534698	0.000327611060149	0.000373577857022
Root;Sordariomycetes;Microascales;Microascaceae	0.0114258829855	0.0107456427729	0.0141959585668
Root;Sordariomycetes;Other;Other	3.36055381927e-05	0.0	3.39616233656e-05
