	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
blast_100.0	0.0	0.0	0.0	0.0	0.0	0.000753848545891	0.198867024708	0.199651835703	0.221439588401	0.224304004501	0.229048015812	0.262957718338	0.266888609113	0.273662091027	0.283454202126	0.387552620734	0.619208569765	0.198865523613	0.199799219236	0.222996553873	0.222762183126	0.234164926985	0.238824607323	0.26957369082	0.278481827656	0.292219206886	0.370538607608	0.601932328546	0.189813491237	0.189801038511	0.492062902993
blast_0.0001	0.0	0.0	0.0	0.0	0.0	0.000753848545891	0.198867024708	0.199651835703	0.221439588401	0.224304004501	0.229048015812	0.262957718338	0.266888609113	0.273662091027	0.283454202126	0.387552620734	0.619208569765	0.198865523613	0.199799219236	0.222996553873	0.222762183126	0.234164926985	0.238824607323	0.26957369082	0.278481827656	0.292219206886	0.370538607608	0.601932328546	0.189813491237	0.189801038511	0.492062902993
blast_1e-06	0.0	0.0	0.0	0.0	0.0	0.000753848545891	0.198867024708	0.199651835703	0.221439588401	0.224304004501	0.229048015812	0.262957718338	0.266888609113	0.273662091027	0.283454202126	0.387552620734	0.619208569765	0.198865523613	0.199799219236	0.222996553873	0.222762183126	0.234164926985	0.238824607323	0.26957369082	0.278481827656	0.292219206886	0.370538607608	0.601932328546	0.189813491237	0.189801038511	0.492062902993
blast_1.0	0.0	0.0	0.0	0.0	0.0	0.000753848545891	0.198867024708	0.199651835703	0.221439588401	0.224304004501	0.229048015812	0.262957718338	0.266888609113	0.273662091027	0.283454202126	0.387552620734	0.619208569765	0.198865523613	0.199799219236	0.222996553873	0.222762183126	0.234164926985	0.238824607323	0.26957369082	0.278481827656	0.292219206886	0.370538607608	0.601932328546	0.189813491237	0.189801038511	0.492062902993
blast_1e-10	0.0	0.0	0.0	0.0	0.0	0.000753848545891	0.198867024708	0.199651835703	0.221439588401	0.224304004501	0.229048015812	0.262957718338	0.266888609113	0.273662091027	0.283454202126	0.387552620734	0.619208569765	0.198865523613	0.199799219236	0.222996553873	0.222762183126	0.234164926985	0.238824607323	0.26957369082	0.278481827656	0.292219206886	0.370538607608	0.601932328546	0.189813491237	0.189801038511	0.492062902993
blast_1e-30	0.000753848545891	0.000753848545891	0.000753848545891	0.000753848545891	0.000753848545891	0.0	0.199075907644	0.199845667419	0.221618032946	0.224427142133	0.229113633269	0.263011237486	0.26693917535	0.273712657264	0.283504768363	0.387589300896	0.619211522675	0.199074406549	0.200008102172	0.223190385588	0.222896253923	0.234224351953	0.23887812647	0.269627209968	0.278535346803	0.292269773124	0.37055342144	0.601935281456	0.190221251699	0.190203771628	0.492193791328
mothur_0.0	0.198867024708	0.198867024708	0.198867024708	0.198867024708	0.198867024708	0.199075907644	0.0	0.00193292527244	0.0326106764598	0.0489067129876	0.0564898966421	0.130460984143	0.139920134276	0.163085192161	0.200881118783	0.314417969408	0.606421666971	8.30975287143e-05	0.00198659837651	0.030245018772	0.0394338626737	0.0796898463621	0.100432134228	0.141278966184	0.154794236669	0.210011418255	0.302237674346	0.589145425752	0.248613728798	0.248556902324	0.395295712665
mothur_0.1	0.199651835703	0.199651835703	0.199651835703	0.199651835703	0.199651835703	0.199845667419	0.00193292527244	0.0	0.0308086994322	0.0471704889095	0.0548330064546	0.128810286445	0.138197845555	0.161324891824	0.199120818446	0.31267710655	0.605121601461	0.00197227167473	0.000658070347937	0.0284761956569	0.0377072185101	0.0780438893401	0.098772004461	0.139632722492	0.153033936332	0.208257310408	0.300477374009	0.587899452729	0.24803982256	0.247979756506	0.395724184831
mothur_0.2	0.221439588401	0.221439588401	0.221439588401	0.221439588401	0.221439588401	0.221618032946	0.0326106764598	0.0308086994322	0.0	0.0168156991005	0.024525305915	0.0985182104654	0.107919319699	0.131054059554	0.168847033266	0.282393651912	0.578205972756	0.0326151304655	0.0307802677311	0.00589276445026	0.00746301171065	0.0477435464346	0.0684923134606	0.109345100518	0.122763104062	0.177992433239	0.270909663424	0.561052394392	0.243420417004	0.24340341171	0.398906277488
mothur_0.3	0.224304004501	0.224304004501	0.224304004501	0.224304004501	0.224304004501	0.224427142133	0.0489067129876	0.0471704889095	0.0168156991005	0.0	0.00784558240497	0.0818420624869	0.091229470419	0.114428039965	0.152225754353	0.265784995367	0.570682926364	0.0489111669933	0.047155015528	0.0192009605768	0.0107693559787	0.0310667758345	0.0518238282505	0.0926648529493	0.106080899085	0.16136670032	0.263371467248	0.553599370181	0.235929321941	0.235880377159	0.399309980795
mothur_0.4	0.229048015812	0.229048015812	0.229048015812	0.229048015812	0.229048015812	0.229113633269	0.0564898966421	0.0548330064546	0.024525305915	0.00784558240497	0.0	0.0742559628513	0.0835569474643	0.106715310598	0.144519217476	0.25806254726	0.563775900618	0.0564898966421	0.0547938605119	0.0268579082535	0.0173809678861	0.024831933347	0.0440594878625	0.0848969863115	0.0984255695321	0.153651255432	0.256467967753	0.547325524463	0.239089297795	0.239049498414	0.400218733507
mothur_0.5	0.262957718338	0.262957718338	0.262957718338	0.262957718338	0.262957718338	0.263011237486	0.130460984143	0.128810286445	0.0985182104654	0.0818420624869	0.0742559628513	0.0	0.0113582154398	0.0343219205726	0.0904738302002	0.205171463973	0.51654571691	0.130460984143	0.128773806743	0.10086117263	0.0913059924367	0.0510794824543	0.0328694427012	0.0113224579016	0.0264286708515	0.0997872997615	0.20911447677	0.500373382529	0.252724488111	0.252646556753	0.443041940339
mothur_0.6	0.266888609113	0.266888609113	0.266888609113	0.266888609113	0.266888609113	0.26693917535	0.139920134276	0.138197845555	0.107919319699	0.091229470419	0.0835569474643	0.0113582154398	0.0	0.0270631004353	0.0824791997971	0.196682304392	0.508686743076	0.139920134276	0.138170511252	0.110264642969	0.100720512969	0.0604288569731	0.0396773928899	0.00710381092602	0.0205039358332	0.0918715777537	0.200723684862	0.493572290621	0.254262607908	0.254168716039	0.444997449336
mothur_0.7	0.273662091027	0.273662091027	0.273662091027	0.273662091027	0.273662091027	0.273712657264	0.163085192161	0.161324891824	0.131054059554	0.114428039965	0.106715310598	0.0343219205726	0.0270631004353	0.0	0.0573578884958	0.172964297309	0.494996924822	0.163085192161	0.161288125452	0.133401475723	0.123919723601	0.0835624994293	0.0643951721446	0.0254684422085	0.0209575472526	0.0668675726766	0.176058639157	0.479897869113	0.25922674823	0.259132045632	0.449682626734
mothur_0.8	0.283454202126	0.283454202126	0.283454202126	0.283454202126	0.283454202126	0.283504768363	0.200881118783	0.199120818446	0.168847033266	0.152225754353	0.144519217476	0.0904738302002	0.0824791997971	0.0573578884958	0.0	0.128592632564	0.45640602232	0.200881118783	0.199084052074	0.171194449436	0.161710031074	0.133135409821	0.120410936539	0.0804293710184	0.065203756591	0.0273404689331	0.135952176464	0.423812927415	0.248865372617	0.248799369926	0.458594210091
mothur_0.9	0.387552620734	0.387552620734	0.387552620734	0.387552620734	0.387552620734	0.387589300896	0.314417969408	0.31267710655	0.282393651912	0.265784995367	0.25806254726	0.205171463973	0.196682304392	0.172964297309	0.128592632564	0.0	0.36974732682	0.314417969408	0.312620902698	0.284741068082	0.275256887108	0.247900886665	0.235151843883	0.19547440364	0.180000269871	0.120498177807	0.050142545943	0.346930414559	0.346032449905	0.345966160544	0.496457825268
mothur_1.0	0.619208569765	0.619208569765	0.619208569765	0.619208569765	0.619208569765	0.619211522675	0.606421666971	0.605121601461	0.578205972756	0.570682926364	0.563775900618	0.51654571691	0.508686743076	0.494996924822	0.45640602232	0.36974732682	0.0	0.606421666971	0.604974029821	0.580379854699	0.571970992127	0.559294407439	0.546517355118	0.506940967251	0.492458331508	0.432828705166	0.372347611835	0.177553912339	0.568549881041	0.568539185264	0.716112439069
