UclustConsensusTaxonAssigner parameters:
id_to_taxonomy_filepath:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_taxa.tsv
id_to_taxonomy_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_taxa.tsv
max_accepts:1
min_consensus_fraction:0.51
reference_sequences_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_seqs.fasta
similarity:0.9
unassignable_label:Unassigned
Result path: /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/assign-taxDBE8tw

.uc file contents:

# uclust --input /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/query.fasta --id 0.9 --rev --maxaccepts 1 --allhits --libonly --lib /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_seqs.fasta --uc /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/UclustConsensusTaxonAssigner_bUpxWi.uc
# version=1.2.22
# Tab-separated fields:
# 1=Type, 2=ClusterNr, 3=SeqLength or ClusterSize, 4=PctId, 5=Strand, 6=QueryStart, 7=SeedStart, 8=Alignment, 9=QueryLabel, 10=TargetLabel
# Record types (field 1): L=LibSeed, S=NewSeed, H=Hit, R=Reject, D=LibCluster, C=NewCluster, N=NoHit
# For C and D types, PctId is average id with seed.
# QueryStart and SeedStart are zero-based relative to start of sequence.
# If minus strand, SeedStart is relative to reverse-complemented seed.
L	13508	250	*	*	*	*	*	1086672	*
H	13508	250	100.0	+	0	0	250M	1110799	1086672
L	12400	250	*	*	*	*	*	14437	*
H	12400	250	100.0	+	0	0	250M	1108244	14437
L	2285	250	*	*	*	*	*	566849	*
H	2285	250	100.0	+	0	0	250M	1105145	566849
L	12080	250	*	*	*	*	*	1072707	*
H	12080	250	97.6	+	0	0	70M2D178M2I	1037199	1072707
L	1847	250	*	*	*	*	*	590403	*
H	1847	250	99.2	+	0	0	250M	1021000	590403
L	697	250	*	*	*	*	*	957437	*
H	697	250	92.8	+	0	0	I39MD19MD190MI	1001255	957437
L	15047	250	*	*	*	*	*	971934	*
H	15047	250	97.2	+	0	0	250M	981957	971934
L	828	250	*	*	*	*	*	923209	*
H	828	250	100.0	+	0	0	250M	947041	923209
L	13519	250	*	*	*	*	*	1021024	*
H	13519	250	98.8	+	0	0	250M	938795	1021024
L	3598	250	*	*	*	*	*	512914	*
H	3598	250	100.0	+	0	0	250M	905674	512914
L	10966	250	*	*	*	*	*	1503856	*
H	10966	250	100.0	+	0	0	250M	859279	1503856
L	16763	250	*	*	*	*	*	4331976	*
H	16763	250	100.0	+	0	0	250M	820831	4331976
L	16798	250	*	*	*	*	*	4334115	*
H	16798	250	97.2	+	0	0	162MD87MI	809285	4334115
L	9080	250	*	*	*	*	*	130219	*
H	9080	250	98.4	+	0	0	250M	802727	130219
L	10687	250	*	*	*	*	*	8823	*
H	10687	250	100.0	+	0	0	250M	792531	8823
L	14248	250	*	*	*	*	*	761592	*
H	14248	250	100.0	+	0	0	250M	768898	761592
L	6215	250	*	*	*	*	*	264071	*
H	6215	250	98.4	+	0	0	250M	742264	264071
L	17709	250	*	*	*	*	*	4377694	*
H	17709	250	97.6	+	0	0	250M	723021	4377694
L	8655	250	*	*	*	*	*	151083	*
H	8655	250	97.2	+	0	0	35M2D9MI12MI192M	697227	151083
L	12702	250	*	*	*	*	*	2461583	*
H	12702	250	98.8	+	0	0	250M	671280	2461583
L	13995	250	*	*	*	*	*	621303	*
H	13995	250	98.0	+	0	0	130MI119MD	665261	621303
L	17467	250	*	*	*	*	*	4366299	*
H	17467	250	98.8	+	0	0	250M	645407	4366299
L	9846	250	*	*	*	*	*	70276	*
H	9846	250	99.6	+	0	0	250M	606927	70276
L	15534	250	*	*	*	*	*	4094808	*
H	15534	250	96.8	+	0	0	55MD133M3D58M4I	593781	4094808
L	6323	250	*	*	*	*	*	260081	*
H	6323	250	99.2	+	0	0	250M	587480	260081
L	2677	250	*	*	*	*	*	544178	*
H	2677	250	100.0	+	0	0	250M	584440	544178
L	6028	250	*	*	*	*	*	273031	*
H	6028	250	96.8	+	0	0	250M	583989	273031
L	16055	250	*	*	*	*	*	4301769	*
H	16055	250	100.0	+	0	0	250M	583452	4301769
L	14516	250	*	*	*	*	*	3510792	*
H	14516	250	100.0	+	0	0	250M	581352	3510792
L	13512	250	*	*	*	*	*	2945199	*
H	13512	250	99.2	+	0	0	250M	576936	2945199
H	8655	250	100.0	+	0	0	250M	570906	151083
