Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Alveolata;c__Apicomplexa;g__Filipodium;s__Filipodium_phascolosomae	7.525799381e-05
Root;k__Eukaryota;p__Alveolata;c__Apicomplexa;g__Leidyana;s__Leidyana_migrator	1.88144984525e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Phacodinium;s__Phacodinium_metchnikoffi	5.64434953575e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Pseudokeronopsis;s__Pseudokeronopsis_rubra	1.88144984525e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Spirotontonia;s__Spirotontonia_turbinata	9.40724922625e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Unclassified_colpodidiidae;s__Colpodidiidae_sp._hwb-2007	1.88144984525e-05
Root;k__Eukaryota;p__Alveolata;c__Dinophyceae;g__Pyrocystis;s__Pyrocystis_noctiluca	1.88144984525e-05
Root;k__Eukaryota;p__Amoebozoa;c__Archamoebae;g__Mastigamoeba;s__Mastigamomeba_sp._atcc50617	0.000235181230656
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Didymium;s__Didymium_dubium	0.000178737735299
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Lamproderma;s__Lamproderma_sauteri	2.82217476788e-05
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Lepidoderma;s__Lepidoderma_carestianum	1.88144984525e-05
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Lepidoderma;s__Lepidoderma_tigrinum	0.000282217476788
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Protophysarum;s__Protophysarum_phloiogenum	7.525799381e-05
Root;k__Eukaryota;p__Amoebozoa;c__Tubulinea;g__Nolandella;s__Nolandella_sp._atcc_pra-27	5.64434953575e-05
Root;k__Eukaryota;p__Choanoflagellida;c__Salpingoecidae;g__Salpingoeca;s__Salpingoeca_infusionum	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Distigma;s__Distigma_proteus_var._longicauda	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena;s__Euglena_communis	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena;s__Euglena_exilis	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena;s__Euglena_sp._crrdv	4.70362461313e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Gyropaigne;s__Gyropaigne_lefevrei	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Lepocinclis;s__Euglena_acus_var._gracilis	2.82217476788e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Rhabdomonas;s__Rhabdomonas_incurva	0.000404511716729
Root;k__Eukaryota;p__Euglenozoa;c__Kinetoplastida;g__Trypanosoma;s__Trypanosoma_murmanensis	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Hyaloraphidium;s__Hyaloraphidium_curvatum	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ajellomyces;s__Ajellomyces_capsulatus_g186ar	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Anguillospora;s__Anguillospora_rosea	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_candidus	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	0.000178737735299
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_sydowii	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Brettanomyces;s__Brettanomyces_naardenensis	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_cidri	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_digboiensis	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_ernobii	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_methanosorbosa	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_naeodendra	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_nanaspora	0.0466035126669
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_parapsilosis	0.000413918965955
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bcmu_bx01	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg01-8-20-001b-c1	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg02-7-14-001k-1-1	0.00238944130347
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._y15_eg-2010	0.00215426007281
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_valdiviana	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Capnobotryella;s__Capnobotryella_sp._ma_3612	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ceratobasidium;s__Ceratobasidium_sp._fo_38200	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.0187674622064
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides;s__Coccidioides_posadasii_rmscc_1037	0.0378829926341
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cordyceps;s__Cordyceps_kanzashiana	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus;s__Cryptococcus_sp._fyb-2007a	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples;s__Debaryomyces_sp._enrichment_culture_clone_mpsr02	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples;s__Uncultured_dikarya	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe;s__Epichloe_typhina	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.058917601904
